DATETIME,TOTALDEMAND,TEMPERATURE,Rain,Evap,Radn,VP,RH
2017-05-29,5926.06,17.65,0.0,24.4,102.2,119.0,77.42
2017-06-05,6024.88,14.7,0.0,26.2,99.5,67.2,55.76
2017-06-12,6115.64,15.36,39.6,23.8,82.8,87.2,69.08
2017-06-19,6119.73,17.53,49.4,23.2,70.5,113.0,78.47
2017-06-26,5966.67,15.62,0.2,21.8,78.9,90.8,70.31
2017-07-03,6003.65,14.85,5.6,21.2,80.0,91.6,71.46
2017-07-10,6003.36,15.0,17.4,21.0,88.3,84.4,69.74
2017-07-17,5966.02,14.63,3.4,23.8,99.7,94.6,73.59
2017-07-24,5864.13,14.31,3.6,32.4,106.2,69.0,60.75
2017-07-31,5943.95,14.08,0.2,25.0,110.0,72.5,64.87
2017-08-07,5894.33,15.48,1.6,35.0,111.5,70.6,56.58
2017-08-14,5829.31,15.74,0.4,31.0,117.4,73.9,59.14
2017-08-21,5805.22,17.11,0.2,48.0,124.4,65.8,49.5
2017-08-28,5849.77,16.36,4.2,32.0,115.8,90.4,67.38
2017-09-04,5811.65,16.77,0.0,39.8,135.0,82.9,62.49
2017-09-11,5732.01,17.61,0.0,55.2,144.4,48.7,39.56
2017-09-18,5735.03,18.28,0.0,50.2,147.0,80.4,55.86
2017-09-25,5821.99,21.45,3.0,47.6,157.3,115.6,70.79
2017-10-02,6018.76,22.25,4.0,44.4,122.3,103.9,57.64
2017-10-09,6052.33,22.2,41.0,36.4,143.6,139.2,75.31
2017-10-16,6043.46,22.5,42.4,31.4,106.3,156.5,80.62
2017-10-23,5881.56,19.34,46.6,29.0,111.0,127.9,78.04
2017-10-30,6092.13,22.96,1.8,55.0,188.6,127.8,70.07
2017-11-06,6145.98,22.91,0.0,53.7,188.9,123.1,65.94
2017-11-13,5858.66,19.53,4.2,54.5,180.7,104.6,64.72
2017-11-20,5941.19,20.18,18.8,45.8,164.4,116.9,70.4
2017-11-27,6091.15,22.19,7.2,51.8,185.9,134.6,75.34
2017-12-04,6474.4,23.72,62.0,38.8,133.9,163.7,77.76
2017-12-11,6393.73,23.26,36.0,56.2,187.1,122.8,63.1
2017-12-18,6489.26,24.25,0.0,56.6,212.2,145.5,71.13
2017-12-25,6717.01,25.99,1.6,66.2,202.4,161.1,71.05
2018-01-01,6482.49,25.4,35.0,47.2,175.0,176.3,76.86
2018-01-08,6691.07,25.13,3.0,61.0,186.7,153.9,69.81
2018-01-15,6980.4,26.79,5.2,72.4,202.4,149.5,62.58
2018-01-22,6446.28,24.12,0.0,64.2,199.4,116.1,59.27
2018-01-29,6967.63,26.4,15.6,60.0,187.5,175.8,73.36
2018-02-05,6550.17,22.63,28.6,41.0,127.1,145.7,75.37
2018-02-12,6522.17,24.41,10.8,58.8,195.8,141.5,70.92
2018-02-19,7401.3,26.96,13.2,56.8,182.2,185.7,75.26
2018-02-26,6629.41,24.65,166.0,57.2,111.6,176.8,78.86
2018-03-05,6881.2,25.56,9.2,38.6,132.8,171.9,75.97
2018-03-12,6189.59,21.84,69.8,30.6,104.0,148.8,79.53
2018-03-19,6459.78,23.76,7.0,41.0,149.3,156.9,78.11
2018-03-26,6544.4,23.45,56.4,36.2,124.3,161.2,78.64
2018-04-02,6357.09,23.91,38.4,43.4,127.5,178.3,82.29
2018-04-09,6242.03,21.8,15.0,33.6,129.3,150.1,78.64
2018-04-16,6302.55,22.1,1.2,34.8,120.0,135.2,71.64
2018-04-23,6210.88,20.54,18.2,34.0,102.4,134.5,76.86
2018-04-30,5934.14,19.76,0.0,31.8,112.3,113.8,68.9
2018-05-07,6004.12,19.71,0.4,34.2,106.6,122.0,73.94
2018-05-14,5937.69,18.01,23.2,34.6,104.0,96.5,63.46
2018-05-21,5925.28,16.08,0.0,26.0,105.4,85.0,66.44
2018-05-28,6030.05,16.55,4.6,23.0,90.7,93.8,69.23
2018-06-04,6097.36,15.48,6.6,28.2,97.0,79.2,63.33
2018-06-11,6156.48,15.77,21.4,18.6,86.8,103.8,77.95
2018-06-18,6143.57,14.78,0.0,31.0,91.1,75.5,62.2
2018-06-25,6245.88,13.5,0.0,26.8,93.5,69.8,64.39
2018-07-02,6178.69,16.01,10.8,13.2,73.0,108.1,78.25
2018-07-09,5963.27,16.94,12.8,25.4,89.1,105.0,70.91
2018-07-16,6100.5,13.05,1.0,23.6,97.7,73.0,67.76
2018-07-23,6145.61,12.99,0.0,24.0,101.8,59.8,58.98
2018-07-30,5943.94,16.43,1.4,23.4,105.7,95.4,71.21
2018-08-06,5981.59,15.4,0.0,27.2,113.8,78.1,64.34
2018-08-13,5958.56,14.74,0.2,39.4,114.6,64.5,55.61
2018-08-20,5898.21,15.34,0.0,41.8,125.0,54.9,49.76
2018-08-27,6008.95,14.97,20.2,30.6,115.5,76.4,62.72
2018-09-03,5819.79,16.42,0.0,42.2,129.9,72.7,60.49
2018-09-10,5911.35,16.8,18.0,27.4,120.2,108.7,77.83
2018-09-17,5764.13,18.2,0.0,40.4,148.9,97.6,70.01
2018-09-24,5801.73,18.05,0.0,43.6,150.8,95.8,70.89
2018-10-01,5835.09,18.71,34.8,32.8,116.4,112.4,77.01
2018-10-08,5791.1,18.71,7.4,37.4,153.2,110.0,73.66
2018-10-15,5982.97,18.9,76.0,29.4,97.7,131.2,81.46
2018-10-22,5882.85,20.89,27.6,35.6,161.4,137.1,77.09
2018-10-29,6093.13,22.57,2.0,41.8,164.2,140.7,74.96
2018-11-05,6139.01,22.52,1.4,53.8,195.9,124.2,70.21
2018-11-12,6216.09,22.41,0.6,59.2,178.6,121.6,64.44
2018-11-19,6187.82,22.39,7.4,57.0,186.1,130.0,71.15
2018-11-26,6319.11,24.28,6.2,78.8,192.2,84.3,41.66
2018-12-03,6958.71,25.96,4.2,62.8,185.6,151.5,68.49
2018-12-10,6328.14,23.26,5.2,51.6,137.6,130.3,66.39
2018-12-17,6662.35,24.6,17.6,45.0,160.4,163.0,76.4
2018-12-24,6767.98,25.29,8.8,61.6,190.1,167.6,73.83
2018-12-31,5925.9,23.9,0.4,69.0,209.6,127.0,61.59
2019-01-07,6503.65,25.56,1.2,58.2,177.7,151.8,65.16
2019-01-14,6608.73,25.63,0.6,67.8,176.2,148.2,64.39
2019-01-21,6927.68,26.48,0.0,67.8,202.7,152.6,66.29
2019-01-28,7075.12,27.06,0.6,67.2,199.3,165.8,67.44
2019-02-04,6876.81,26.06,19.4,55.0,169.8,167.8,71.44
2019-02-11,6829.47,25.91,42.2,53.8,164.9,175.3,76.41
2019-02-18,7044.88,26.41,0.0,66.2,181.3,148.3,65.23
2019-02-25,6834.45,25.93,0.0,65.8,163.8,137.3,61.39
2019-03-04,6316.13,22.83,4.6,47.6,133.6,143.2,72.63
2019-03-11,6855.94,25.85,0.8,53.2,160.9,171.7,73.16
2019-03-18,6851.53,24.62,91.2,47.2,122.5,175.4,77.71
2019-03-25,6956.76,26.2,27.2,45.0,154.4,174.6,76.54
2019-04-01,6463.06,22.49,30.4,31.2,101.6,143.5,73.88
2019-04-08,6061.59,21.5,23.0,36.6,134.2,132.9,75.69
2019-04-15,6062.87,20.65,6.8,40.0,123.8,126.1,74.55
2019-04-22,5915.19,20.87,17.2,27.6,115.4,143.0,80.46
2019-04-29,6000.27,20.89,3.8,28.4,103.2,137.9,78.75
2019-05-06,6039.1,19.68,12.0,23.2,96.7,122.1,74.79
2019-05-13,5931.04,17.88,10.2,29.5,99.1,90.5,63.67
2019-05-20,6051.93,18.74,10.6,19.0,82.3,124.4,80.02
2019-05-27,5975.95,17.74,6.4,22.8,97.7,117.4,78.03
2019-06-03,6109.02,14.86,1.0,32.8,95.4,63.2,52.93
2019-06-10,6245.64,14.83,2.2,25.4,86.9,84.1,67.71
2019-06-17,5999.07,17.04,6.0,21.6,90.5,112.7,75.16
2019-06-24,6092.79,14.24,0.0,25.8,87.3,69.7,60.41
2019-07-01,6055.25,15.45,33.2,15.6,79.7,114.6,82.61
2019-07-08,5967.15,16.16,14.6,19.8,83.6,112.8,80.03
2019-07-15,5951.65,14.65,0.0,32.8,101.3,70.2,60.01
2019-07-22,5983.18,13.57,0.0,24.8,104.3,64.6,62.19
2019-07-29,5842.07,15.78,0.0,22.2,102.9,96.7,72.89
2019-08-05,5828.47,14.68,0.0,23.8,107.4,91.0,73.89
2019-08-12,5826.34,16.29,2.6,53.2,110.7,65.4,48.69
2019-08-19,5694.73,15.5,0.2,44.8,121.3,83.8,68.91
2019-08-26,5629.92,16.57,0.0,50.8,128.7,56.8,48.5
2019-09-02,5786.95,16.44,0.2,29.4,113.3,95.7,70.76
2019-09-09,5663.24,19.89,0.0,73.8,142.8,65.5,44.05
2019-09-16,5629.61,17.12,0.0,36.2,144.4,81.3,63.73
2019-09-23,5669.07,19.53,2.8,36.1,154.7,107.8,70.26
2019-09-30,5768.13,20.89,0.0,39.8,147.9,111.4,66.59
2019-10-07,5631.41,20.04,37.2,38.3,161.3,106.5,69.01
2019-10-14,5868.62,18.83,45.6,36.9,147.8,102.4,67.87
2019-10-21,5976.06,21.79,12.4,38.5,165.0,135.4,75.51
2019-10-28,5789.87,21.2,0.0,45.1,187.5,112.4,68.9
2019-11-04,5949.67,21.47,9.4,33.9,163.4,129.1,71.45
2019-11-11,6013.65,23.42,0.0,56.6,199.6,80.5,46.63
2019-11-18,6334.65,24.49,13.0,54.4,194.8,123.1,60.03
2019-11-25,6334.31,24.48,0.0,50.9,202.3,134.2,65.49
2019-12-02,6605.34,25.75,16.0,53.5,184.0,144.3,65.49
2019-12-09,6968.2,26.44,0.0,61.6,203.1,109.5,50.14
2019-12-16,7087.46,26.53,66.0,54.8,196.0,176.6,75.48
2019-12-23,6588.85,24.26,0.0,50.2,204.6,144.4,73.32
2019-12-30,6024.06,24.16,25.4,45.9,172.1,140.0,64.76
2020-01-06,6540.82,25.61,8.4,52.5,202.1,155.8,69.53
2020-01-13,6823.12,25.95,15.2,45.0,168.5,158.2,67.6
2020-01-20,6823.08,24.85,94.0,28.3,156.0,181.0,80.52
2020-01-27,7275.06,27.33,3.2,36.6,162.3,201.0,78.96
2020-02-03,7249.63,27.01,1.4,46.8,197.0,176.4,72.31
2020-02-10,6733.77,23.52,278.6,20.2,97.6,175.4,81.29
2020-02-17,7081.52,25.36,185.0,28.8,141.1,191.3,83.44
2020-02-24,7032.01,25.24,6.2,30.8,148.1,171.7,75.14
2020-03-02,6812.13,25.36,3.0,33.4,152.8,175.5,78.11
2020-03-09,6842.62,25.31,34.8,27.4,116.4,175.9,76.35
2020-03-16,6041.82,21.38,68.6,31.2,126.6,129.9,70.99
2020-03-23,6169.29,22.85,0.0,30.4,149.2,135.7,70.59
2020-03-30,6052.36,22.21,6.8,24.6,128.1,145.1,77.24
2020-04-06,6172.23,23.3,4.4,28.8,135.0,146.1,71.99
2020-04-13,5790.08,21.69,8.6,28.9,118.7,121.3,67.04
2020-04-20,5890.96,20.58,8.0,23.5,114.6,123.9,71.75
2020-04-27,5822.71,20.82,0.0,25.6,123.6,124.7,72.63
2020-05-04,5714.42,18.54,1.6,29.1,113.8,94.7,58.46
2020-05-11,5660.05,18.15,2.0,21.6,101.9,109.4,70.74
2020-05-18,5581.94,17.71,3.8,17.4,99.1,99.2,68.35
2020-05-25,5966.08,15.79,16.8,16.0,78.5,87.5,65.91
2020-06-01,5746.02,17.03,2.4,16.6,90.5,102.1,74.11
2020-06-08,5883.61,14.43,0.0,18.3,94.1,75.5,60.94
2020-06-15,5885.98,17.18,43.2,13.9,86.5,121.4,79.69
2020-06-22,5834.74,15.54,10.2,14.3,88.1,103.4,74.84
2020-06-29,5952.92,14.02,1.4,16.0,92.1,75.0,67.73
2020-07-06,5824.54,13.86,0.0,16.0,98.1,77.0,65.85
2020-07-13,5900.19,15.24,22.8,13.9,87.1,104.0,77.37
2020-07-20,5879.21,14.06,0.0,21.0,104.3,67.4,61.73
2020-07-27,6133.23,15.35,45.2,12.5,73.1,96.0,72.49
2020-08-03,5766.31,14.86,0.0,19.5,109.2,79.4,66.93
2020-08-10,5733.03,15.93,9.8,20.1,102.9,88.4,68.95
2020-08-17,5474.73,16.7,6.6,26.0,115.9,96.6,71.32
2020-08-24,5534.95,16.64,0.0,37.3,125.1,47.3,39.59
2020-08-31,5544.75,15.0,0.4,26.1,133.4,83.8,69.42
2020-09-07,5474.14,18.87,7.4,24.1,126.9,117.7,76.66
2020-09-14,5490.52,17.57,2.0,24.5,131.3,99.9,71.06
2020-09-21,5543.83,19.75,1.4,29.4,154.6,124.4,77.11
2020-09-28,5559.47,20.07,0.0,41.8,146.3,83.9,51.39
2020-10-05,5431.92,19.46,0.0,36.2,161.2,97.9,64.66
2020-10-12,5631.2,20.69,0.4,40.2,165.6,111.7,69.07
2020-10-19,5580.04,20.71,4.2,39.9,169.2,108.7,67.77
2020-10-26,5815.56,21.66,53.6,25.2,142.5,134.0,71.6
2020-11-02,5922.09,22.06,68.0,40.4,167.2,130.6,68.94
2020-11-09,5817.83,21.09,1.2,42.9,183.1,103.6,63.26
2020-11-16,6129.54,22.94,0.2,46.0,189.4,130.3,69.54
2020-11-23,6320.34,23.86,1.6,45.7,198.6,125.6,63.9
2020-11-30,6528.41,24.52,0.0,51.5,190.6,138.6,68.49
2020-12-07,7256.02,27.21,0.0,48.9,181.0,169.2,69.66
2020-12-14,6505.07,22.27,87.8,26.2,113.5,142.8,71.57
2020-12-21,6963.93,25.78,18.2,36.6,188.8,189.2,80.37
2020-12-28,6234.19,24.53,0.0,41.2,187.1,139.2,65.33
2021-01-04,6294.47,24.66,13.4,32.4,155.8,170.8,77.09
2021-01-11,6403.43,23.47,11.6,27.3,126.4,155.4,74.29
2021-01-18,6537.5,24.8,23.6,41.4,189.9,154.2,70.98
2021-01-25,6332.27,23.78,32.6,33.8,172.7,145.2,71.97
2021-02-01,6631.82,25.4,4.6,41.7,196.6,160.0,71.06
2021-02-08,6736.3,24.66,73.4,37.7,161.3,160.4,75.59
2021-02-15,6540.21,23.9,3.0,36.0,158.9,136.0,66.65
2021-02-22,6582.06,24.32,50.0,32.0,137.1,160.7,75.8
2021-03-01,6953.28,25.58,50.4,28.8,145.8,188.2,80.96
2021-03-08,6533.03,24.02,26.8,28.7,143.9,154.6,75.62
2021-03-15,6645.6,23.45,15.0,24.5,123.4,169.9,81.4
2021-03-22,6199.01,19.87,154.2,15.7,84.6,163.7,83.01
