label,type,burnstatus,owning_age,StartDate,EndDate,pct_burn,area_ha
Mt Perry/NP/W/2018/001,WF,OUT,QPWS,2018-11-26,2018-12-06,70,1153.951609
Birch Road fire/NP/W/2018/001,WF,OUT,QPWS,2018-11-26,2018-12-03,90,93.67942848
Bringalily State Forest/NP/W/2018/002,WF,OUT,QPWS,2018-11-27,2018-12-04,95,16.51046056
Bulburin National Park/NP/W/2018/005,WF,OUT,QPWS,2018-11-27,2018-12-19,80,23166.25447
Staaten River National Park/NP/W/2018/002,WF,OUT,QPWS,2018-11-27,2018-11-29,90,73739.16619
Japoon National Park/NP/W/2018/001,WF,OUT,QPWS,2018-11-27,2018-12-06,60,295.9111341
Jardine River National Park/NP/W/2018/001,WF,OUT,QPWS,2018-11-27,2018-12-05,50,8573.396692
Bania National Park/NP/W/2018/001,WF,OUT,QPWS,2018-11-27,2018-12-07,60,1863.022286
Mount Etna Caves National Park/NP/W/2018/003,WF,OUT,QPWS,2018-11-28,2018-12-06,90,914.7683105
Rinyirru (Lakefield) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2018/008,WF,OUT,QPWS,2018-11-28,2018-12-14,95,48147.74479
Paluma Range National Park/NP/W/2018/006,WF,OUT,QPWS,2018-11-28,2018-12-11,80,1664.799024
Naree Budjong Djara National Park/NP/W/2018/001,WF,OUT,QPWS,2018-11-28,2019-03-27,80,5094.713549
Wirrabarra Rd moggill/NP/W/2018/001,WF,OUT,QPWS,2018-11-28,2019-01-07,0,0.4806157
Great Sandy National Park/NP/W/2018/005,WF,OUT,QPWS,2018-11-28,2019-01-02,70,2153.642316
Boodjamulla (Lawn Hill) National Park/NP/W/2018/010,WF,OUT,QPWS,2018-11-29,2018-12-13,50,43515.57427
Boodjamulla (Lawn Hill) National Park/NP/W/2018/012,WF,OUT,QPWS,2018-11-29,2018-12-13,40,6406.921862
Strathhaven Wildfire/NP/W/2018/001,WF,OUT,QPWS,2018-11-29,2018-12-07,100,10410.85058
Bulleringa National Park/NP/W/2018/001,WF,OUT,QPWS,2018-11-29,2018-12-08,80,19342.4462
Staaten River National Park/NP/W/2018/003,WF,OUT,QPWS,2018-11-29,2018-12-08,80,324863.7784
Olkola National Park (Cape York Peninsula Aboriginal Land)/NP/W/2018/002,WF,OUT,QPWS,2018-11-29,2018-12-20,90,31198.37845
Ngaynggarr National Park (Cape York Peninsula Aboriginal Land)/NP/W/2018/001,WF,OUT,QPWS,2018-11-29,2018-12-20,95,7316.70136
Girringun National Park/NP/W/2018/012,WF,OUT,QPWS,2018-11-29,2018-12-07,98,745.611043
Tuan State Forest/NP/W/2018/002,WF,OUT,QPWS,2018-11-29,2018-12-18,70,648.1101291
Shotover Range/NP/W/2018/001,WF,OUT,QPWS,2018-11-29,2019-02-07,90,11164.97948
Belington Hut State Forest/NP/W/2018/002,WF,OUT,QPWS,2018-11-30,2018-12-13,90,3141.204388
Boodjamulla (Lawn Hill) National Park/NP/W/2018/011,WF,OUT,QPWS,2018-12-01,2018-12-13,25,10598.99432
D'Aguilar National Park/NP/W/2018/003,WF,OUT,QPWS,2018-12-01,2018-12-14,75,2.23145382
Oak Hills adjacent to Girringun National Park/NP/W/2018/003,WF,OUT,QPWS,2018-12-01,2018-12-08,80,623.9576482
Peachester State Forest/NP/W/2018/001,WF,OUT,QPWS,2018-12-01,2018-12-05,95,2.36001828
Oakvale State Forest/NP/W/2018/002,WF,OUT,QPWS,2018-12-01,2018-12-12,50,738.6238152
Basilisk Range National Park/NP/W/2018/001,WF,OUT,QPWS,2018-12-02,2018-12-06,66,179.6242493
Tully Gorge National Park/NP/W/2018/001,WF,OUT,QPWS,2018-12-02,2018-12-05,75,98.55056227
Beeron National Park/NP/W/2018/001,WF,OUT,QPWS,2018-12-03,2018-12-10,100,6411.129164
Geham State Forest/NP/W/2018/001,WF,OUT,QPWS,2018-12-03,2018-12-10,95,31.17414953
Deception Bay Scientific Reserve/NP/W/2018/001,WF,OUT,QPWS,2018-12-03,2018-12-14,100,0.38992121
Rinyirru (Lakefield) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2018/010,WF,OUT,QPWS,2018-12-04,2018-12-20,95,12783.14562
Girringun National Park/NP/W/2018/013,WF,OUT,QPWS,2018-12-05,2018-12-10,70,514.3282872
Cooinda/NP/W/2018/001,WF,OUT,QPWS,2018-12-05,2018-12-21,80,159.1403363
Great Sandy National Park/NP/W/2018/006,WF,OUT,QPWS,2018-12-05,2018-12-07,100,1.64141998
Rinyirru (Lakefield) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2018/009,WF,OUT,QPWS,2018-12-06,2018-12-20,95,4365.898245
Cardwell State Forest/NP/W/2018/001,WF,OUT,QPWS,2018-12-06,2018-12-10,83,514.5805815
Main Range National Park/NP/W/2018/005,WF,OUT,QPWS,2018-12-07,2018-12-10,80,109.7026825
Whitfield Ck_Airstrip Reserve/NP/W/2018/001,WF,OUT,QPWS,2018-12-07,2018-12-04,75,0.16059901
Rungulla National Park/NP/W/2018/004,WF,OUT,QPWS,2018-12-07,2018-12-20,70,3022.926467
Rungulla Resources Reserve/NP/W/2018/001,WF,OUT,QPWS,2018-12-09,2019-01-07,75,27442.10961
Main Range National Park/NP/W/2018/006,WF,OUT,QPWS,2018-12-10,2018-12-18,40,457.1456486
Jacky creek/NP/W/2018/001,WF,OUT,QPWS,2018-12-14,2018-12-17,30,15.80694044
Girraween National Park/NP/W/2018/002,WF,OUT,QPWS,2018-12-21,2019-01-01,80,155.4999876
Lonesome proposed NP/NP/W/2018/003,WF,OUT,QPWS,2018-12-23,2019-02-01,75,8109.127922
Mount Hope State Forest/NP/W/2018/002,WF,OUT,QPWS,2018-12-24,2019-01-14,85,43493.60261
Expedition (Limited Depth) National Park/NP/W/2018/003,WF,OUT,QPWS,2018-12-25,2019-01-29,90,25291.67302
Littleton National Park/NP/W/2019/001,WF,OUT,QPWS,2018-12-26,2018-12-28,98,10052.02923
Carnarvon National Park/NP/W/2018/010,WF,OUT,QPWS,2018-12-26,2019-02-02,70,17108.54581
Carnarvon National Park/NP/W/2018/009,WF,OUT,QPWS,2018-12-26,2019-03-01,75,5764.68383
Yuleba State Forest/NP/W/2018/001,WF,OUT,QPWS,2018-12-27,2018-12-30,0,0.07399224
Yuleba State Forest/NP/W/2018/002,WF,OUT,QPWS,2018-12-28,2019-01-05,70,24.34578829
Oakvale State Forest/NP/W/2019/001,WF,OUT,QPWS,2018-12-30,2019-01-18,50,1590.94135
Springbrook National Park/NP/W/2019/001,WF,OUT,QPWS,2018-12-31,2019-01-10,80,25.94861879
Mapleton National Park/NP/W/2019/001,WF,OUT,QPWS,2019-01-01,2019-01-01,99,0.03020485
Serocold State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-01-01,2019-01-26,50,13771.22862
Rungulla National Park/NP/W/2019/001,WF,OUT,QPWS,2019-01-02,2019-01-10,70,1268.953306
Barabanbel State Forest 3/NP/W/2019/001,WF,OUT,QPWS,2019-01-02,2019-01-22,60,289.2421087
Dangore State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-01-03,2019-01-18,85,50.75002539
Oakvale State Forest/NP/W/2019/002,WF,OUT,QPWS,2019-01-03,2019-02-05,50,422.6741745
Bania National Park/NP/W/2019/001,WF,OUT,QPWS,2019-01-07,2019-03-01,75,10446.23407
Beerburrum West State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-01-08,2019-01-11,100,1.16526098
Cushnie State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-01-12,2019-02-04,80,235.4802108
Northwest Gillies wildfire/NP/W/2019/001,WF,OUT,QPWS,2019-01-13,2019-01-18,90,7.37353643
Southern Moreton Bay Islands National Park/NP/W/2019/001,WF,OUT,QPWS,2019-01-16,2019-02-19,85,44.52122858
McLeay State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-01-16,2019-03-01,80,5376.747529
Yelarbon State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-01-17,2019-01-24,40,0.00778511
Whetstone State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-01-17,2019-01-21,60,0.15831515
Sunderland Drive Banksia Beach/NP/W/2019/001,WF,OUT,QPWS,2019-01-17,2019-03-13,80,369.6010218
Lamington National Park/NP/W/2019/001,WF,OUT,QPWS,2019-01-21,2019-01-27,70,159.8850467
Drynans wildfire/NP/W/2019/001,WF,OUT,QPWS,2019-01-23,2019-01-27,100,2.88742088
Great Sandy National Park/NP/W/2019/001,WF,OUT,QPWS,2019-01-28,2019-01-28,10,0.05227374
Albinia Resources Reserve/NP/W/2019/001,WF,OUT,QPWS,2019-01-28,2019-02-15,80,217.920869
Littabella National Park/NP/W/2019/001,WF,OUT,QPWS,2019-01-29,2019-02-12,80,212.5345995
Whoop Whoop Road/NP/W/2019/001,WF,OUT,QPWS,2019-01-29,2019-03-19,30,1198.670758
Mount Archer National Park/NP/W/2019/001,WF,OUT,QPWS,2019-02-01,2019-02-04,90,47.00604541
Expedition (Limited Depth) National Park/NP/W/2019/001,WF,OUT,QPWS,2019-02-03,2019-03-17,60,42789.55436
Isla Gorge National Park/NP/W/2019/001,WF,OUT,QPWS,2019-02-12,2019-03-17,90,5294.611838
Girraween National Park/NP/W/2019/001,WF,OUT,QPWS,2019-02-12,2019-03-07,90,46795.32438
Isla Gorge National Park/NP/W/2019/002,WF,OUT,QPWS,2019-02-12,2019-06-03,90,5294.611838
Christiansens/NP/W/2019/001,WF,OUT,QPWS,2019-02-13,2019-03-07,80,1350.289047
The Observatory/NP/W/2019/001,WF,OUT,QPWS,2019-02-13,2019-03-08,75,345.9003996
Dry Creek/NP/W/2019/001,WF,OUT,QPWS,2019-02-15,2019-03-12,70,3857.908705
Beerwah State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-02-17,2019-02-22,100,32.67226639
Belington Hut State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-02-18,2019-04-04,90,7967.912543
Ravensbourne National Park/NP/W/2019/002,WF,OUT,QPWS,2019-02-22,2019-02-26,70,2.91861767
Ravensbourne National Park/NP/W/2019/001,WF,OUT,QPWS,2019-02-22,2019-02-25,70,2.95055238
St Mary State Forest 1/NP/W/2019/001,WF,OUT,QPWS,2019-02-23,2019-03-19,30,5.69787058
Mouth of Baffle Creek Conservation Park/NP/W/2019/001,WF,OUT,QPWS,2019-02-25,2019-02-28,80,5.46683714
Cordalba State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-03-01,2019-03-05,70,40.14986932
Allies Creek State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-03-07,2019-03-09,85,48.0201674
Selene State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-03-07,2019-03-11,90,4.32616914
Lonesome proposed NP/NP/W/2019/001,WF,OUT,QPWS,2019-03-07,2019-03-17,80,524.8621926
Wondul Range National Park/NP/W/2019/001,WF,OUT,QPWS,2019-03-08,2019-03-14,90,12.69960221
Bringalily State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-03-08,2019-03-14,70,4.42598125
Burrum Coast National Park/NP/W/2019/001,WF,OUT,QPWS,2019-03-10,2019-03-21,80,8606.808103
Conondale National Park/NP/W/2019/001,WF,OUT,QPWS,2019-03-11,2019-03-19,85,8.67997069
Regnans (Carbrook)/NP/W/2019/001,WF,OUT,QPWS,2019-03-12,2019-03-15,100,1.6746691
Francis FH - Cania Nth/NP/W/2019/001,WF,OUT,QPWS,2019-03-13,2019-03-22,60,28.28882871
Cania Gorge National Park/NP/W/2019/001,WF,OUT,QPWS,2019-03-14,2019-03-22,80,6.7117199
Carnarvon National Park/NP/W/2019/001,WF,OUT,QPWS,2019-03-17,2019-03-28,60,307.7468178
Glass House Mountains National Park/NP/W/2019/001,WF,OUT,QPWS,2019-04-02,2019-04-04,85,0.46650075
Undara Volcanic National Park/NP/W/2019/001,WF,OUT,QPWS,2019-04-08,2019-03-09,80,86.03071918
Brucedale State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-04-15,2019-04-25,30,439.9140338
Bingera National Park/NP/W/2019/001,WF,OUT,QPWS,2019-05-30,2019-06-01,90,1.20348249
Wondai State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-05-31,2019-06-17,95,18.65437379
Crows Nest National Park/NP/W/2019/002,WF,OUT,QPWS,2019-07-12,2019-07-12,80,0.07143367
Rundle State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-07-14,2019-07-24,70,17.38908247
Errk Oykangand National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/001,WF,OUT,QPWS,2019-07-16,2019-07-18,45,1561.067567
Moogerah Peaks National Park/NP/W/2019/001,WF,OUT,QPWS,2019-07-17,2019-07-18,50,0.52755944
Palmer Goldfield Resources Reserve/NP/W/2019/001,WF,OUT,QPWS,2019-07-24,2019-07-29,55,246.4114663
Western Creek State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-07-24,2019-07-26,100,51.29332311
Cape Melville National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/001,WF,OUT,QPWS,2019-07-26,2019-08-07,75,722.3279819
Jardine River National Park/NP/W/2019/002,WF,OUT,QPWS,2019-07-31,2019-09-10,70,14.91272889
Bribie Island National Park/NP/W/2019/002,WF,OUT,QPWS,2019-08-01,2019-08-06,0,0.00267023
Tallebudgera Creek Conservation Park/NP/W/2019/001,WF,OUT,QPWS,2019-08-03,2019-08-03,90,1.05854986
Ross Shannon/NP/W/2019/001,WF,OUT,QPWS,2019-08-05,2019-08-29,80,57.04225574
Jimna State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-08-08,2019-09-23,60,118.4149917
Allies Creek State Forest/NP/W/2020/001,WF,OUT,QPWS,2019-08-08,2019-12-03,40,5398.626311
Bowling Green Bay National Park/NP/W/2019/001,WF,OUT,QPWS,2019-08-11,2019-08-15,100,20.73999487
Moreton Island National Park/NP/W/2019/001,WF,OUT,QPWS,2019-08-12,2019-08-12,100,0.0763084
Staaten River National Park/NP/W/2019/001,WF,OUT,QPWS,2019-08-12,2019-10-21,70,755862.975
Beelbi Creek/NP/W/2019/001,WF,OUT,QPWS,2019-08-18,2019-09-03,5,3.61842622
Eungella National Park/NP/W/2019/001,WF,OUT,QPWS,2019-08-19,2019-08-26,80,38.22571627
Jardine River National Park/NP/W/2019/001,WF,OUT,QPWS,2019-08-19,2019-09-26,60,24193.67229
Squirrel Creek State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-08-19,2019-09-16,80,216.2831292
Bellthorpe National Park/NP/W/2019/001,WF,OUT,QPWS,2019-08-20,2019-09-16,95,167.8435141
Bribie Island National Park/NP/W/2020/001,WF,OUT,QPWS,2019-08-21,2019-09-16,0,2213.64604
Ngaynggarr National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/001,WF,OUT,QPWS,2019-08-22,2019-09-11,75,347.258872
Noosa National Park/NP/W/2019/001,WF,OUT,QPWS,2019-08-22,2019-09-25,80,124.1881496
Oyala Thumotang National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/001,WF,OUT,QPWS,2019-08-25,2019-09-09,60,984.4999305
Lamington National Park/NP/W/2019/002,WF,OUT,QPWS,2019-08-25,2019-08-26,75,3.61965354
Conondale National Park/NP/W/2019/002,WF,OUT,QPWS,2019-08-26,2019-08-28,80,2085.022774
Palmer Goldfield Resources Reserve/NP/W/2019/002,WF,OUT,QPWS,2019-08-26,2019-08-31,55,829.8641023
Hann Tableland National Park/NP/W/2019/001,WF,OUT,QPWS,2019-08-26,2019-09-12,80,616.6582284
Forty Mile Scrub National Park/NP/W/2019/001,WF,OUT,QPWS,2019-08-26,2019-09-20,98,16095.19388
Yabba State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-08-26,2020-01-01,85,3817.519663
Conondale National Park/NP/W/2019/004,WF,OUT,QPWS,2019-08-29,2019-09-23,60,145.0883793
Macalister Range National Park/NP/W/2020/001,WF,OUT,QPWS,2019-08-31,2019-09-04,80,912.1445834
Palmer Goldfield Resources Reserve/NP/W/2019/003,WF,OUT,QPWS,2019-09-02,2019-09-15,65,33405.2674
Mt Britton/NP/W/2019/001,WF,OUT,QPWS,2019-09-03,2019-09-06,100,2.59509147
Conondale National Park/NP/W/2019/003,WF,OUT,QPWS,2019-09-03,2019-09-24,90,1274.926064
Great Sandy National Park/NP/W/2019/002,WF,OUT,QPWS,2019-09-03,2019-09-03,100,0.0005678
Mount Etna Caves National Park/NP/W/2019/001,WF,OUT,QPWS,2019-09-03,2019-09-06,85,37.78321285
Koko State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-09-04,2019-10-01,85,12090.28372
Great Sandy National Park/NP/W/2019/003,WF,OUT,QPWS,2019-09-04,2019-09-04,100,2.07883693
Samford Conservation Park/NP/W/2019/001,WF,OUT,QPWS,2019-09-04,2019-09-05,90,0.13656261
Lamington National Park/NP/W/2019/003,WF,OUT,QPWS,2019-09-04,2020-01-18,85,4996.588528
Barakula State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-09-05,2019-09-23,80,591.1920952
Kumbarilla State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-09-05,2019-09-23,90,9.76132852
Byfield State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-09-05,2019-09-14,85,10919.39076
Kutini-Payamu (Iron Range) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/001,WF,OUT,QPWS,2019-09-05,2019-10-02,75,1642.471759
Barakula State Forest/NP/W/2019/002,WF,OUT,QPWS,2019-09-06,2019-10-16,80,1991.741985
Forty Mile Scrub National Park/NP/W/2019/002,WF,OUT,QPWS,2019-09-06,2019-09-07,90,0.49954279
Tumoulin Forest Reserve/NP/W/2019/001,WF,OUT,QPWS,2019-09-06,2019-09-09,90,37.58866557
Q Traverse/NP/W/2019/001,WF,OUT,QPWS,2019-09-06,2019-10-08,80,11.96405734
Plant Lane/NP/W/2019/001,WF,OUT,QPWS,2019-09-06,2019-09-30,100,2328.246161
Top of Richardson Range/NP/W/2019/001,WF,OUT,QPWS,2019-09-07,2019-11-04,70,320996.789
Barakula State Forest/NP/W/2019/003,WF,OUT,QPWS,2019-09-08,2019-10-16,80,674.4462104
Blackbraes National Park/NP/W/2019/001,WF,OUT,QPWS,2019-09-08,2019-09-25,70,10111.05772
Montgomery (SW Mt Archer) NP/NP/W/2019/001,WF,OUT,QPWS,2019-09-08,2019-09-20,80,1510.612777
Mt Storth wildfire/NP/W/2019/001,WF,OUT,QPWS,2019-09-08,2019-09-30,80,1597.778328
Great Sandy National Park/NP/W/2019/004,WF,OUT,QPWS,2019-09-08,2019-10-13,70,14632.382
Benarkin State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-09-08,2019-09-23,90,1282.297612
Ballandean/NP/W/2019/001,WF,OUT,QPWS,2019-09-09,2019-09-09,1000,0.01368662
Errk Oykangand National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/002,WF,OUT,QPWS,2019-09-09,2019-09-15,65,35699.40591
Biniirr National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/001,WF,OUT,QPWS,2019-09-09,2019-09-24,60,31.15475834
Noosa National Park/NP/W/2019/002,WF,OUT,QPWS,2019-09-09,2019-09-28,90,370.0751786
Girraween National Park/NP/W/2019/002,WF,OUT,QPWS,2019-09-09,2019-10-03,100,121.2342889
Cape Melville National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/002,WF,OUT,QPWS,2019-09-09,2019-10-09,70,11092.29723
Cape Pallarenda Conservation Park/NP/W/2019/001,WF,OUT,QPWS,2019-09-10,2019-09-13,80,10.06350044
Rinyirru (Lakefield) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/002,WF,OUT,QPWS,2019-09-10,2019-09-16,85,3375.378939
Nixons/NP/W/2019/001,WF,OUT,QPWS,2019-09-10,2019-11-12,85,21348.44005
Orient 2019/NP/W/2019/001,WF,OUT,QPWS,2019-09-11,2019-09-15,75,6.51462845
Pine Ridge Conservation Park/NP/W/2019/001,WF,OUT,QPWS,2019-09-11,2019-09-20,70,1.39875358
Halifax Bay Wetlands National Park/NP/W/2019/001,WF,OUT,QPWS,2019-09-11,2019-09-24,65,1104.289905
Herberton Range State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-09-12,2019-09-13,90,0.20949471
Barron River/NP/W/2019/001,WF,OUT,QPWS,2019-09-13,2019-09-23,85,1013.527227
Girramay National Park/NP/W/2019/003,WF,OUT,QPWS,2019-09-13,2019-09-15,0,0.00807672
Girramay National Park/NP/W/2019/002,WF,OUT,QPWS,2019-09-13,2019-09-17,0,76.48285247
Rockybar State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-09-14,2019-10-02,70,4035.914495
Conondale National Park/NP/W/2019/005,WF,OUT,QPWS,2019-09-15,2019-09-25,90,12.04637727
Kuranda State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-09-16,2019-09-19,70,139.1263133
Girramay National Park/NP/W/2019/004,WF,OUT,QPWS,2019-09-16,2019-09-16,75,0.24117409
Cape Pallarenda Conservation Park/NP/W/2019/002,WF,OUT,QPWS,2019-09-17,2019-09-17,100,13.77618046
Amity Swamp/NP/W/2019/001,WF,OUT,QPWS,2019-09-17,2019-10-15,80,769.8540256
Western Creek State Forest/NP/W/2019/002,WF,OUT,QPWS,2019-09-18,2019-10-16,80,43.96905811
Western Creek State Forest/NP/W/2019/003,WF,OUT,QPWS,2019-09-18,2019-10-16,80,43.21595229
Ravensbourne National Park/NP/W/2019/003,WF,OUT,QPWS,2019-09-18,2019-09-30,90,439.3205626
Kondalilla National Park/NP/W/2019/001,WF,OUT,QPWS,2019-09-18,2019-10-01,95,30.61567379
D'Aguilar National Park/NP/W/2019/001,WF,OUT,QPWS,2019-09-18,2019-09-24,100,1.94692063
Main Range National Park/NP/W/2019/001,WF,OUT,QPWS,2019-09-19,2020-01-15,90,22626.97053
Tchanning/NP/W/2019/001,WF,OUT,QPWS,2019-09-20,2019-09-22,70,0.47163204
Bribie Island National Park/NP/W/2019/004,WF,OUT,QPWS,2019-09-21,2019-10-04,0,0.09060443
Keppel Sands Conservation Park/NP/W/2019/001,WF,OUT,QPWS,2019-09-26,2019-10-01,95,44.8969901
Ngaynggarr National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/002,WF,OUT,QPWS,2019-09-27,2019-11-12,75,4686.747136
Girramay National Park/NP/W/2019/005,WF,OUT,QPWS,2019-09-28,2019-10-09,90,145.0937533
Main Range National Park/NP/W/2019/002,WF,OUT,QPWS,2019-09-28,2020-01-15,80,34750.44998
Deongwar State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-09-29,2019-10-03,100,0.05488939
Littleton National Park/NP/W/2019/002,WF,OUT,QPWS,2019-09-30,2019-10-05,70,20571.42043
Bowling Green Bay National Park/NP/W/2019/002,WF,OUT,QPWS,2019-09-30,2019-10-04,100,12.47277244
Western Creek State Forest/NP/W/2019/004,WF,OUT,QPWS,2019-10-07,2019-10-22,100,49.44979406
Girramay National Park/NP/W/2019/006,WF,OUT,QPWS,2019-10-07,2019-10-15,80,63.18345495
Oyala Thumotang National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/002,WF,OUT,QPWS,2019-10-07,2019-12-02,80,15904.18063
Rockybar State Forest/NP/W/2019/002,WF,OUT,QPWS,2019-10-09,2019-10-20,70,791.9702604
Messmate Ck/NP/W/2019/001,WF,OUT,QPWS,2019-10-09,2019-10-15,85,281.5272389
Dinden National Park/NP/W/2019/001,WF,OUT,QPWS,2019-10-12,2019-10-17,70,82.19474372
Shotover State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-10-12,2019-11-04,80,19795.91352
Expedition State Forest/NP/W/2019/002,WF,OUT,QPWS,2019-10-13,2019-10-28,90,2895.362661
Palm Beach Road Fire/NP/W/2019/001,WF,OUT,QPWS,2019-10-14,2019-10-19,90,49.76049147
Girringun National Park/NP/W/2019/001,WF,OUT,QPWS,2019-10-15,2019-10-21,98,228.0404262
Star Creek - Urannah / Cathu/NP/W/2019/001,WF,OUT,QPWS,2019-10-15,2019-10-22,80,71.05933197
Cherwell/NP/W/2019/001,WF,OUT,QPWS,2019-10-15,2019-10-25,90,673.2795198
Minerva Hills National Park/NP/W/2019/001,WF,OUT,QPWS,2019-10-17,2019-10-22,100,0.03561382
Yelarbon State Forest/NP/W/2019/002,WF,OUT,QPWS,2019-10-18,2019-11-13,100,17.03737591
Yelarbon State Forest/NP/W/2019/003,WF,OUT,QPWS,2019-10-18,2019-10-22,90,0.12356202
Canal Creek State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-10-18,2019-10-23,70,138.8595765
Packers Creek/NP/W/2019/001,WF,OUT,QPWS,2019-10-18,2019-11-26,75,89.72947483
Batavia National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/001,WF,OUT,QPWS,2019-10-18,2019-10-25,80,4840.294669
Mount Barney National Park/NP/W/2019/001,WF,OUT,QPWS,2019-10-18,2020-01-07,95,27276.37323
Girramay National Park/NP/W/2019/007,WF,OUT,QPWS,2019-10-20,2019-11-12,60,0.82124115
Biniirr National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/002,WF,OUT,QPWS,2019-10-21,2019-12-27,75,11523.2998
Springbrook National Park/NP/W/2019/002,WF,OUT,QPWS,2019-10-22,2019-11-27,80,66.98160044
Noosa National Park/NP/W/2019/003,WF,OUT,QPWS,2019-10-23,2019-10-25,95,17.84566685
Cape Hillsborough National Park/NP/W/2019/001,WF,OUT,QPWS,2019-10-24,2019-10-30,80,104.6095463
Barakula State Forest/NP/W/2019/004,WF,OUT,QPWS,2019-10-25,2019-11-04,80,9.1311676
Jimna State Forest/NP/W/2019/002,WF,OUT,QPWS,2019-10-25,2020-01-08,85,4226.538057
Oakvale State Forest/NP/W/2019/003,WF,OUT,QPWS,2019-10-25,2019-11-10,10,228.3272912
Rinyirru (Lakefield) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/003,WF,OUT,QPWS,2019-10-26,2019-11-01,80,1005.521873
Bellthorpe National Park/NP/W/2019/002,WF,OUT,QPWS,2019-10-27,2019-11-05,95,17.18019079
D'Aguilar National Park/NP/W/2019/003,WF,OUT,QPWS,2019-10-27,2019-11-26,85,0.52631915
Elgin Vale State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-10-29,2020-01-17,90,632.3859974
Girringun National Park/NP/W/2019/002,WF,OUT,QPWS,2019-11-02,2019-12-02,85,5293.84114
Rockybar State Forest/NP/W/2019/003,WF,OUT,QPWS,2019-11-04,2019-12-19,70,2421.227368
Great Sandy National Park/NP/W/2019/005,WF,OUT,QPWS,2019-11-05,2019-12-04,90,4240.51304
Dinden National Park/NP/W/2019/003,WF,OUT,QPWS,2019-11-07,2019-11-25,70,838.1695412
Crediton Forest Reserve/NP/W/2019/001,WF,OUT,QPWS,2019-11-07,2019-11-18,70,303.8352814
Oakview National Park/NP/W/2019/001,WF,OUT,QPWS,2019-11-07,2019-12-06,80,1981.124254
Southern Downs Base (Alderley St)/NP/W/2019/001,WF,OUT,QPWS,2019-11-09,2019-11-12,90,0.00452358
Girramay National Park/NP/W/2019/009,WF,OUT,QPWS,2019-11-09,2019-12-02,90,197.5344489
McLeay State Forest/NP/W/2019/002,WF,OUT,QPWS,2019-11-09,2019-11-26,70,2202.61951
Archer Point Conservation Park/NP/W/2019/001,WF,OUT,QPWS,2019-11-10,2019-11-15,75,18.51186228
Conway Conservation Park/NP/W/2019/001,WF,OUT,QPWS,2019-11-10,2019-11-16,80,0.12705895
Girramay National Park/NP/W/2019/008,WF,OUT,QPWS,2019-11-11,2019-12-02,90,54.5718112
Pechey State Forest/NP/W/2019/001,WF,OUT,QPWS,2019-11-12,2019-12-19,90,21159.55695
